node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GNAT1	UNC119	9606.ENSP00000232461	9606.ENSP00000337040	0	0	0	0	0.052	0.322	0	0.420	0.594
GNAT1	NR2E3	9606.ENSP00000232461	9606.ENSP00000482504	0	0	0	0	0.096	0	0	0.616	0.638
GNAT1	ROM1	9606.ENSP00000232461	9606.ENSP00000278833	0	0	0	0	0.199	0	0	0.581	0.650
GNAT1	RGR	9606.ENSP00000232461	9606.ENSP00000352427	0	0	0	0	0.086	0.125	0.500	0.405	0.730
GNAT1	NRL	9606.ENSP00000232461	9606.ENSP00000454062	0	0	0	0	0.072	0	0	0.729	0.738
GNAT1	SAG	9606.ENSP00000232461	9606.ENSP00000386444	0	0	0	0	0.150	0	0.500	0.591	0.811
GNAT1	GNGT1	9606.ENSP00000232461	9606.ENSP00000248572	0	0	0	0	0.155	0.259	0.900	0.633	0.973
GNAT1	PDE6A	9606.ENSP00000232461	9606.ENSP00000255266	0	0	0	0	0.113	0.487	0.900	0.631	0.980
GNAT1	GNB1	9606.ENSP00000232461	9606.ENSP00000367872	0	0	0	0	0.190	0.763	0.900	0.648	0.992
GNAT1	PDE6G	9606.ENSP00000232461	9606.ENSP00000328412	0	0	0	0	0.132	0.945	0.900	0.589	0.997
GNAT1	RHO	9606.ENSP00000232461	9606.ENSP00000296271	0	0	0	0	0.307	0.923	0.900	0.951	0.999
GNB1	GNGT1	9606.ENSP00000367872	9606.ENSP00000248572	0	0	0	0	0.055	0.999	0.900	0.932	0.999
GNB1	PDE6A	9606.ENSP00000367872	9606.ENSP00000255266	0	0	0	0	0	0	0.900	0.480	0.945
GNB1	RHO	9606.ENSP00000367872	9606.ENSP00000296271	0	0	0	0	0	0.881	0.900	0.392	0.992
GNB1	PDE6G	9606.ENSP00000367872	9606.ENSP00000328412	0	0	0	0	0.078	0	0.900	0.453	0.945
GNB1	RGR	9606.ENSP00000367872	9606.ENSP00000352427	0	0	0	0	0	0.129	0.500	0.125	0.586
GNB1	NRL	9606.ENSP00000367872	9606.ENSP00000454062	0	0	0	0	0.059	0	0	0.498	0.507
GNB1	SAG	9606.ENSP00000367872	9606.ENSP00000386444	0	0	0	0	0.114	0	0.500	0.322	0.673
GNB1	PDC	9606.ENSP00000367872	9606.ENSP00000375855	0	0	0	0	0.056	0.914	0	0.606	0.965
GNGT1	RCVRN	9606.ENSP00000248572	9606.ENSP00000226193	0	0	0	0	0.142	0	0	0.551	0.598
GNGT1	ROM1	9606.ENSP00000248572	9606.ENSP00000278833	0	0	0	0	0.138	0	0	0.568	0.612
GNGT1	RGR	9606.ENSP00000248572	9606.ENSP00000352427	0	0	0	0	0	0.120	0.500	0.247	0.639
GNGT1	SAG	9606.ENSP00000248572	9606.ENSP00000386444	0	0	0	0	0.119	0	0.500	0.413	0.719
GNGT1	PDE6G	9606.ENSP00000248572	9606.ENSP00000328412	0	0	0	0	0.213	0	0.900	0.540	0.960
GNGT1	PDE6A	9606.ENSP00000248572	9606.ENSP00000255266	0	0	0	0	0.107	0	0.900	0.733	0.974
GNGT1	PDC	9606.ENSP00000248572	9606.ENSP00000375855	0	0	0	0	0.169	0.900	0	0.730	0.975
GNGT1	RHO	9606.ENSP00000248572	9606.ENSP00000296271	0	0	0	0	0.152	0.429	0.900	0.639	0.980
GPX3	JUN	9606.ENSP00000373477	9606.ENSP00000360266	0	0	0	0	0.049	0	0	0.579	0.583
GUCA1A	GUK1	9606.ENSP00000053469	9606.ENSP00000355689	0	0	0	0	0.536	0.106	0	0.064	0.578
GUCA1A	SAG	9606.ENSP00000053469	9606.ENSP00000386444	0	0	0	0	0.192	0	0	0.541	0.613
GUCA1A	RHO	9606.ENSP00000053469	9606.ENSP00000296271	0	0	0	0	0.209	0	0	0.626	0.691
GUK1	PDE6A	9606.ENSP00000355689	9606.ENSP00000255266	0	0	0	0	0.115	0.046	0.900	0.113	0.915
GUK1	PDE6G	9606.ENSP00000355689	9606.ENSP00000328412	0	0	0	0	0.200	0	0.900	0	0.916
H3F3B	H4C6	9606.ENSP00000254810	9606.ENSP00000244537	0	0.084	0	0	0.232	0.988	0.800	0.998	0.999
H3F3B	RPL23A	9606.ENSP00000254810	9606.ENSP00000389103	0	0	0	0	0.094	0.094	0	0.463	0.520
H3F3B	RPS27A	9606.ENSP00000254810	9606.ENSP00000272317	0	0	0	0	0.129	0.360	0	0.210	0.521
H3F3B	UBC	9606.ENSP00000254810	9606.ENSP00000441543	0	0	0	0	0.174	0.305	0	0.517	0.699
H3F3B	HSP90AA1	9606.ENSP00000254810	9606.ENSP00000335153	0	0	0	0	0.127	0.075	0	0.716	0.750
H3F3B	JUN	9606.ENSP00000254810	9606.ENSP00000360266	0	0	0	0	0.083	0	0.500	0.746	0.873
H4C6	RPS12	9606.ENSP00000244537	9606.ENSP00000230050	0	0	0	0	0.116	0.325	0	0.340	0.572
H4C6	RPS3	9606.ENSP00000244537	9606.ENSP00000278572	0	0	0	0	0.122	0.089	0	0.425	0.500
H4C6	RPS3A	9606.ENSP00000244537	9606.ENSP00000346050	0	0	0	0	0.082	0.430	0	0.160	0.522
H4C6	RPL6	9606.ENSP00000244537	9606.ENSP00000403172	0	0	0	0	0.097	0.525	0	0.061	0.562
H4C6	HNRNPA2B1	9606.ENSP00000244537	9606.ENSP00000346694	0	0	0	0	0.058	0.510	0	0.163	0.580
H4C6	VIM	9606.ENSP00000244537	9606.ENSP00000446007	0	0	0	0	0	0.510	0	0.200	0.591
H4C6	RPL12	9606.ENSP00000244537	9606.ENSP00000354739	0	0	0	0	0.100	0.292	0	0.413	0.593
H4C6	HSP90AA1	9606.ENSP00000244537	9606.ENSP00000335153	0	0	0	0	0.069	0	0	0.723	0.731
H4C6	JUN	9606.ENSP00000244537	9606.ENSP00000360266	0	0	0	0	0.047	0.359	0.500	0.352	0.775
H4C6	UBC	9606.ENSP00000244537	9606.ENSP00000441543	0	0	0	0	0.062	0.854	0.500	0.164	0.935
H4C6	RPS27A	9606.ENSP00000244537	9606.ENSP00000272317	0	0	0	0	0.124	0.921	0.500	0.153	0.967
HNRNPA2B1	RPS3	9606.ENSP00000346694	9606.ENSP00000278572	0	0	0	0	0.426	0.178	0	0.200	0.590
HNRNPA2B1	HSP90AA1	9606.ENSP00000346694	9606.ENSP00000335153	0	0	0	0	0.523	0.091	0	0.324	0.681
HNRNPA2B1	MAPT	9606.ENSP00000346694	9606.ENSP00000340820	0	0	0	0	0	0.320	0	0.420	0.589
HNRNPA2B1	PTMA	9606.ENSP00000346694	9606.ENSP00000344547	0	0	0	0	0.539	0.467	0	0.124	0.766
HNRNPA2B1	RPL27A	9606.ENSP00000346694	9606.ENSP00000346015	0	0	0	0	0.372	0.216	0	0.106	0.521
HNRNPA2B1	RPS3A	9606.ENSP00000346694	9606.ENSP00000346050	0	0	0	0	0.401	0.134	0	0.119	0.503
HNRNPA2B1	RPS19	9606.ENSP00000346694	9606.ENSP00000470972	0	0	0	0	0.217	0.327	0	0.132	0.504
HNRNPA2B1	RPS16	9606.ENSP00000346694	9606.ENSP00000367806	0	0	0	0	0.388	0.190	0	0.085	0.507
HNRNPA2B1	RPS8	9606.ENSP00000346694	9606.ENSP00000379888	0	0	0	0	0.376	0.177	0	0.145	0.522
HNRNPA2B1	LUC7L3	9606.ENSP00000346694	9606.ENSP00000376919	0	0	0	0	0.369	0.134	0	0.208	0.530
HNRNPA2B1	RPS25	9606.ENSP00000346694	9606.ENSP00000435096	0	0	0	0	0.250	0.144	0	0.343	0.542
HNRNPA2B1	RPS20	9606.ENSP00000346694	9606.ENSP00000429374	0	0	0	0	0.538	0.279	0	0.327	0.756
HNRNPA2B1	YBX1	9606.ENSP00000346694	9606.ENSP00000361626	0	0	0	0	0.155	0.633	0.400	0.553	0.905
HSP90AA1	RPL8	9606.ENSP00000335153	9606.ENSP00000262584	0	0	0	0	0.280	0.141	0	0.268	0.508
HSP90AA1	RPS27A	9606.ENSP00000335153	9606.ENSP00000272317	0	0	0	0	0.201	0.114	0.500	0.270	0.707
HSP90AA1	RPS3	9606.ENSP00000335153	9606.ENSP00000278572	0	0	0	0	0.353	0.336	0	0.692	0.856
HSP90AA1	RHO	9606.ENSP00000335153	9606.ENSP00000296271	0	0	0	0	0	0	0	0.548	0.548
HSP90AA1	RPS8	9606.ENSP00000335153	9606.ENSP00000379888	0	0	0	0	0.378	0.091	0	0.187	0.500
HSP90AA1	RPS13	9606.ENSP00000335153	9606.ENSP00000435777	0	0	0	0	0.301	0.150	0	0.234	0.505
HSP90AA1	PFDN5	9606.ENSP00000335153	9606.ENSP00000447942	0	0	0	0	0.431	0	0	0.177	0.511
HSP90AA1	RPS16	9606.ENSP00000335153	9606.ENSP00000367806	0	0	0	0	0.315	0.244	0	0.173	0.535
HSP90AA1	PTMA	9606.ENSP00000335153	9606.ENSP00000344547	0	0	0	0	0.474	0	0	0.160	0.540
HSP90AA1	RPL32	9606.ENSP00000335153	9606.ENSP00000416429	0	0	0	0	0.188	0.358	0	0.202	0.548
HSP90AA1	RPL13A	9606.ENSP00000335153	9606.ENSP00000375730	0	0	0	0	0.208	0.100	0	0.421	0.551
HSP90AA1	RPL7	9606.ENSP00000335153	9606.ENSP00000339795	0	0	0	0	0.297	0.263	0	0.228	0.566
HSP90AA1	RPS2	9606.ENSP00000335153	9606.ENSP00000341885	0	0	0	0	0.370	0.101	0	0.358	0.605
HSP90AA1	RPS20	9606.ENSP00000335153	9606.ENSP00000429374	0	0	0	0	0.402	0.291	0	0.152	0.610
HSP90AA1	RPL3	9606.ENSP00000335153	9606.ENSP00000346001	0	0	0	0	0.290	0.300	0	0.301	0.622
HSP90AA1	TPT1	9606.ENSP00000335153	9606.ENSP00000477781	0	0	0	0	0.157	0.096	0	0.563	0.639
HSP90AA1	VIM	9606.ENSP00000335153	9606.ENSP00000446007	0	0	0	0	0.067	0.292	0.400	0.334	0.701
HSP90AA1	UBC	9606.ENSP00000335153	9606.ENSP00000441543	0	0	0	0	0.238	0.114	0.500	0.307	0.735
HSP90AA1	TUBA1A	9606.ENSP00000335153	9606.ENSP00000439020	0	0	0	0	0.095	0.464	0	0.514	0.744
HSP90AA1	RPS6	9606.ENSP00000335153	9606.ENSP00000369757	0	0	0	0	0.240	0.389	0	0.584	0.790
HSP90AA1	RPS3A	9606.ENSP00000335153	9606.ENSP00000346050	0	0	0	0	0.338	0.644	0	0.186	0.792
HSP90AA1	JUN	9606.ENSP00000335153	9606.ENSP00000360266	0	0	0	0	0.062	0.165	0	0.763	0.798
HSP90AA1	MAPT	9606.ENSP00000335153	9606.ENSP00000340820	0	0	0	0	0	0.827	0	0.772	0.959
HSP90AA1	HSPA1A	9606.ENSP00000335153	9606.ENSP00000364802	0	0.001	0	0	0.349	0.314	0.500	0.924	0.980
HSPA1A	RPS27A	9606.ENSP00000364802	9606.ENSP00000272317	0	0	0	0	0.110	0.296	0.500	0.190	0.712
HSPA1A	RPS2	9606.ENSP00000364802	9606.ENSP00000341885	0	0	0	0	0.192	0.314	0	0.209	0.524
HSPA1A	YBX1	9606.ENSP00000364802	9606.ENSP00000361626	0	0	0	0	0.042	0	0	0.985	0.985
HSPA1A	RPS20	9606.ENSP00000364802	9606.ENSP00000429374	0	0	0	0	0.143	0.379	0	0.157	0.513
HSPA1A	UBC	9606.ENSP00000364802	9606.ENSP00000441543	0	0	0	0	0.118	0.137	0.500	0.199	0.654
HTRA1	MAPT	9606.ENSP00000357980	9606.ENSP00000340820	0	0	0	0	0	0.735	0	0.110	0.754
ID3	TCF4	9606.ENSP00000363689	9606.ENSP00000381382	0	0	0	0	0.083	0.774	0	0.585	0.906
IER2	JUNB	9606.ENSP00000465617	9606.ENSP00000303315	0	0	0	0	0.690	0	0	0.225	0.750
IER2	JUN	9606.ENSP00000465617	9606.ENSP00000360266	0	0	0	0	0.477	0	0	0.415	0.681
IMPG1	RBP3	9606.ENSP00000358966	9606.ENSP00000463151	0	0	0	0	0.207	0	0	0.558	0.634
JUN	RPS27A	9606.ENSP00000360266	9606.ENSP00000272317	0	0	0	0	0.044	0.615	0	0.276	0.710
JUN	JUNB	9606.ENSP00000360266	9606.ENSP00000303315	0	0	0	0.897	0.543	0.639	0.900	0.983	0.999
JUN	NRL	9606.ENSP00000360266	9606.ENSP00000454062	0	0	0	0	0.052	0.106	0	0.493	0.533
JUN	UBC	9606.ENSP00000360266	9606.ENSP00000441543	0	0	0	0	0.081	0.360	0	0.279	0.539
JUN	RPL10	9606.ENSP00000360266	9606.ENSP00000413436	0	0	0	0	0	0.131	0	0.505	0.551
JUNB	RPS6	9606.ENSP00000303315	9606.ENSP00000369757	0	0	0	0	0.062	0	0.750	0.067	0.762
MAP1B	MAPT	9606.ENSP00000296755	9606.ENSP00000340820	0	0	0	0	0.111	0.387	0	0.580	0.752
MAPT	SYT1	9606.ENSP00000340820	9606.ENSP00000261205	0	0	0	0	0.149	0.097	0	0.634	0.694
MAPT	RPS27A	9606.ENSP00000340820	9606.ENSP00000272317	0	0	0	0	0	0.516	0	0.069	0.530
MAPT	RPL28	9606.ENSP00000340820	9606.ENSP00000452763	0	0	0	0	0	0.512	0	0	0.512
MAPT	TUBA1A	9606.ENSP00000340820	9606.ENSP00000439020	0	0	0	0	0.062	0.632	0.900	0.453	0.978
MYL6	TPT1	9606.ENSP00000446955	9606.ENSP00000477781	0	0	0	0	0.182	0.292	0	0.214	0.505
NACA	RPL18A	9606.ENSP00000448035	9606.ENSP00000222247	0	0	0	0	0.926	0.829	0	0.064	0.987
NACA	RPL19	9606.ENSP00000448035	9606.ENSP00000225430	0	0	0	0	0.921	0.820	0	0.055	0.985
NACA	RPS12	9606.ENSP00000448035	9606.ENSP00000230050	0	0	0	0	0.900	0.161	0	0.057	0.914
NACA	RPL35	9606.ENSP00000448035	9606.ENSP00000259469	0	0	0	0	0.727	0.843	0	0	0.955
NACA	RPL8	9606.ENSP00000448035	9606.ENSP00000262584	0	0	0	0	0.809	0.820	0	0	0.964
NACA	RPS11	9606.ENSP00000448035	9606.ENSP00000270625	0	0	0	0	0.977	0	0	0	0.977
NACA	RPS27A	9606.ENSP00000448035	9606.ENSP00000272317	0	0	0	0	0.843	0.068	0	0.182	0.869
NACA	RPL37	9606.ENSP00000448035	9606.ENSP00000274242	0	0	0	0	0.509	0.820	0	0.050	0.908
NACA	RPS3	9606.ENSP00000448035	9606.ENSP00000278572	0	0	0	0	0.839	0.074	0	0.107	0.855
NACA	RPL29	9606.ENSP00000448035	9606.ENSP00000294189	0	0	0	0	0.623	0.820	0	0	0.929
NACA	RPS23	9606.ENSP00000448035	9606.ENSP00000296674	0	0	0	0	0.740	0	0	0	0.740
NACA	RPL13	9606.ENSP00000448035	9606.ENSP00000307889	0	0	0	0	0.786	0.852	0	0	0.967
NACA	RPS15A	9606.ENSP00000448035	9606.ENSP00000318646	0	0	0	0	0.640	0.086	0	0.085	0.673
NACA	RPL7	9606.ENSP00000448035	9606.ENSP00000339795	0	0	0	0	0.894	0.830	0	0.069	0.981
NACA	RPS2	9606.ENSP00000448035	9606.ENSP00000341885	0	0	0	0	0.614	0.092	0	0	0.634
NACA	RPL3	9606.ENSP00000448035	9606.ENSP00000346001	0	0	0	0	0.771	0.852	0	0.084	0.966
NACA	RPL27A	9606.ENSP00000448035	9606.ENSP00000346015	0	0	0	0	0.505	0.800	0	0	0.896
NACA	RPL21	9606.ENSP00000448035	9606.ENSP00000346027	0	0	0	0	0.841	0.820	0	0.091	0.971
NACA	RPLP1	9606.ENSP00000448035	9606.ENSP00000346037	0	0	0	0	0.735	0	0	0.085	0.747
NACA	RPS3A	9606.ENSP00000448035	9606.ENSP00000346050	0	0	0	0	0.999	0.114	0	0.141	0.999
NACA	RPL12	9606.ENSP00000448035	9606.ENSP00000354739	0	0	0	0	0.821	0.800	0	0	0.962
NACA	RPL39	9606.ENSP00000448035	9606.ENSP00000355315	0	0	0	0	0.747	0.821	0	0.052	0.953
NACA	RPL7A	9606.ENSP00000448035	9606.ENSP00000361076	0	0	0	0	0.872	0.829	0	0.055	0.977
NACA	RPS4X	9606.ENSP00000448035	9606.ENSP00000362744	0	0	0	0	0.723	0.054	0	0	0.727
NACA	RPS16	9606.ENSP00000448035	9606.ENSP00000367806	0	0	0	0	0.721	0.179	0	0.066	0.767
NACA	RPS6	9606.ENSP00000448035	9606.ENSP00000369757	0	0	0	0	0.912	0	0	0.051	0.913
NACA	RPS9	9606.ENSP00000448035	9606.ENSP00000375632	0	0	0	0	0.719	0	0	0.073	0.728
NACA	RPL13A	9606.ENSP00000448035	9606.ENSP00000375730	0	0	0	0	0.818	0.837	0	0	0.969
NACA	RPL24	9606.ENSP00000448035	9606.ENSP00000377640	0	0	0	0	0.943	0.836	0	0	0.990
NACA	RPL34	9606.ENSP00000448035	9606.ENSP00000378163	0	0	0	0	0.783	0.820	0	0	0.959
NACA	RPS8	9606.ENSP00000448035	9606.ENSP00000379888	0	0	0	0	0.904	0.071	0	0.110	0.914
NACA	RPS14	9606.ENSP00000448035	9606.ENSP00000385958	0	0	0	0	0.703	0.089	0	0	0.718
NACA	RPL23A	9606.ENSP00000448035	9606.ENSP00000389103	0	0	0	0	0.874	0.842	0	0.177	0.982
NACA	RPS18	9606.ENSP00000448035	9606.ENSP00000393241	0	0	0	0	0.785	0.091	0	0	0.796
NACA	RPL6	9606.ENSP00000448035	9606.ENSP00000403172	0	0	0	0	0.911	0.820	0	0	0.983
NACA	RPL10	9606.ENSP00000448035	9606.ENSP00000413436	0.057	0	0	0	0.843	0.850	0	0	0.975
NACA	RPS24	9606.ENSP00000448035	9606.ENSP00000414321	0	0	0	0	0.868	0.071	0	0.068	0.876
NACA	RPL32	9606.ENSP00000448035	9606.ENSP00000416429	0	0	0	0	0.846	0.818	0	0.048	0.971
NACA	RPL37A	9606.ENSP00000448035	9606.ENSP00000418082	0	0	0	0	0.577	0.820	0	0	0.920
NACA	RPL30	9606.ENSP00000448035	9606.ENSP00000428085	0	0	0	0	0.892	0.820	0	0.079	0.980
NACA	RPS20	9606.ENSP00000448035	9606.ENSP00000429374	0	0	0	0	0.796	0	0	0.067	0.802
NACA	RPS25	9606.ENSP00000448035	9606.ENSP00000435096	0	0	0	0	0.758	0	0	0	0.758
NACA	RPS13	9606.ENSP00000448035	9606.ENSP00000435777	0	0	0	0	0.900	0.074	0	0.182	0.918
NACA	RPS27	9606.ENSP00000448035	9606.ENSP00000499044	0	0	0	0	0.653	0.089	0	0	0.670
NACA	RPS28	9606.ENSP00000448035	9606.ENSP00000472469	0	0	0	0	0.669	0	0	0.081	0.683
NACA	RPS7	9606.ENSP00000448035	9606.ENSP00000495273	0	0	0	0	0.748	0.136	0	0	0.773
NACA	TPT1	9606.ENSP00000448035	9606.ENSP00000477781	0	0	0	0	0.781	0	0	0.045	0.782
NACA	RPS19	9606.ENSP00000448035	9606.ENSP00000470972	0	0	0	0	0.788	0.091	0	0.057	0.802
NACA	RPS15	9606.ENSP00000448035	9606.ENSP00000466010	0.042	0	0	0	0.808	0.092	0	0.069	0.824
NACA	RPS5	9606.ENSP00000448035	9606.ENSP00000472985	0	0	0	0	0.830	0.075	0	0.073	0.841
NACA	RPL36	9606.ENSP00000448035	9606.ENSP00000464342	0	0	0	0	0.581	0.800	0	0	0.912
NACA	RPL28	9606.ENSP00000448035	9606.ENSP00000452763	0	0	0	0	0.708	0.820	0	0	0.945
NACA	RPL26	9606.ENSP00000448035	9606.ENSP00000463784	0	0	0	0	0.750	0.821	0	0.090	0.955
NACA	RPL35A	9606.ENSP00000448035	9606.ENSP00000495672	0	0	0	0	0.805	0.820	0	0.055	0.964
NACA	RPL11	9606.ENSP00000448035	9606.ENSP00000496250	0	0	0	0	0.803	0.820	0	0.115	0.965
NACA	RPL9	9606.ENSP00000448035	9606.ENSP00000494697	0	0	0	0	0.813	0.821	0	0.083	0.966
NR2E3	RCVRN	9606.ENSP00000482504	9606.ENSP00000226193	0	0	0	0	0.102	0.045	0	0.725	0.743
NR2E3	PDE6A	9606.ENSP00000482504	9606.ENSP00000255266	0	0	0	0	0.082	0	0	0.759	0.769
NR2E3	ROM1	9606.ENSP00000482504	9606.ENSP00000278833	0	0	0	0	0.106	0	0	0.623	0.649
NR2E3	RHO	9606.ENSP00000482504	9606.ENSP00000296271	0	0	0	0	0.151	0	0	0.826	0.846
NR2E3	PDE6G	9606.ENSP00000482504	9606.ENSP00000328412	0	0	0	0	0.067	0	0	0.648	0.657
NR2E3	NRL	9606.ENSP00000482504	9606.ENSP00000454062	0	0	0	0	0.045	0.322	0	0.935	0.954
NRL	RCVRN	9606.ENSP00000454062	9606.ENSP00000226193	0	0	0	0	0.049	0	0	0.622	0.625
NRL	PDE6A	9606.ENSP00000454062	9606.ENSP00000255266	0	0	0	0	0.084	0	0	0.731	0.743
NRL	ROM1	9606.ENSP00000454062	9606.ENSP00000278833	0	0	0	0	0.131	0	0	0.668	0.699
NRL	RHO	9606.ENSP00000454062	9606.ENSP00000296271	0	0	0	0	0.175	0	0	0.871	0.889
NRL	PDE6G	9606.ENSP00000454062	9606.ENSP00000328412	0	0	0	0	0.049	0	0	0.718	0.720
NRL	RORB	9606.ENSP00000454062	9606.ENSP00000366093	0	0	0	0	0.052	0.050	0	0.526	0.535
NRL	RBP3	9606.ENSP00000454062	9606.ENSP00000463151	0	0	0	0	0.084	0	0	0.526	0.548
PDC	RCVRN	9606.ENSP00000375855	9606.ENSP00000226193	0	0	0	0	0.120	0	0	0.633	0.664
PDC	RHO	9606.ENSP00000375855	9606.ENSP00000296271	0	0	0	0	0.137	0	0	0.809	0.828
PDC	RBP3	9606.ENSP00000375855	9606.ENSP00000463151	0	0	0	0	0.154	0	0	0.547	0.601
PDC	SAG	9606.ENSP00000375855	9606.ENSP00000386444	0	0	0	0	0.101	0	0	0.757	0.772
PDE6A	RCVRN	9606.ENSP00000255266	9606.ENSP00000226193	0	0	0	0	0.128	0	0	0.626	0.661
PDE6A	SAG	9606.ENSP00000255266	9606.ENSP00000386444	0	0	0	0	0.236	0.045	0	0.388	0.515
PDE6A	ROM1	9606.ENSP00000255266	9606.ENSP00000278833	0	0	0	0	0.201	0	0	0.764	0.803
PDE6A	RHO	9606.ENSP00000255266	9606.ENSP00000296271	0	0	0	0	0.269	0.046	0	0.752	0.812
PDE6A	PDE6G	9606.ENSP00000255266	9606.ENSP00000328412	0	0	0	0	0.071	0.501	0.900	0.979	0.998
PDE6G	ROM1	9606.ENSP00000328412	9606.ENSP00000278833	0	0	0	0	0.149	0	0	0.722	0.754
PDE6G	RHO	9606.ENSP00000328412	9606.ENSP00000296271	0	0	0	0	0.136	0	0	0.717	0.745
PEBP1	RPS29	9606.ENSP00000261313	9606.ENSP00000379339	0	0	0	0	0.151	0.483	0	0	0.542
PEBP1	RPS13	9606.ENSP00000261313	9606.ENSP00000435777	0	0	0	0	0.157	0.485	0	0.045	0.549
PEBP1	RPS14	9606.ENSP00000261313	9606.ENSP00000385958	0	0	0	0	0.119	0.483	0	0.092	0.550
PEBP1	RPS5	9606.ENSP00000261313	9606.ENSP00000472985	0	0	0	0	0.172	0.485	0	0	0.555
PEBP1	RPS23	9606.ENSP00000261313	9606.ENSP00000296674	0	0	0	0	0.096	0.517	0	0.066	0.556
PEBP1	RPL3	9606.ENSP00000261313	9606.ENSP00000346001	0	0	0	0	0.192	0.487	0	0.049	0.571
PEBP1	RPS18	9606.ENSP00000261313	9606.ENSP00000393241	0	0	0	0	0.170	0.516	0	0.061	0.590
PEBP1	RPS2	9606.ENSP00000261313	9606.ENSP00000341885	0	0	0	0	0.185	0.519	0	0	0.591
PEBP1	RPS11	9606.ENSP00000261313	9606.ENSP00000270625	0	0	0	0	0.200	0.516	0	0.062	0.605
PEBP1	RPS9	9606.ENSP00000261313	9606.ENSP00000375632	0	0	0	0	0.181	0.516	0	0.182	0.647
PEBP1	RPL8	9606.ENSP00000261313	9606.ENSP00000262584	0	0	0	0	0.239	0.452	0	0.235	0.653
PEBP1	RPL11	9606.ENSP00000261313	9606.ENSP00000496250	0	0	0	0	0.181	0.597	0	0.082	0.670
PEBP1	RPL13A	9606.ENSP00000261313	9606.ENSP00000375730	0.042	0	0	0	0.163	0.469	0	0.553	0.784
PEBP1	RPS20	9606.ENSP00000261313	9606.ENSP00000429374	0	0	0	0	0.161	0.519	0	0.526	0.792
PEBP1	RPS16	9606.ENSP00000261313	9606.ENSP00000367806	0	0	0	0	0.135	0.468	0	0.637	0.818
PFDN5	RPL18A	9606.ENSP00000447942	9606.ENSP00000222247	0.231	0	0	0	0.391	0	0	0.213	0.599
PFDN5	RPL19	9606.ENSP00000447942	9606.ENSP00000225430	0.100	0	0	0	0.463	0	0	0.060	0.506
PFDN5	RPL35	9606.ENSP00000447942	9606.ENSP00000259469	0	0	0	0	0.546	0	0	0	0.546
PFDN5	RPS3	9606.ENSP00000447942	9606.ENSP00000278572	0.091	0	0	0	0.460	0	0	0.065	0.502
PFDN5	RPL29	9606.ENSP00000447942	9606.ENSP00000294189	0	0	0	0	0.542	0	0	0	0.542
PFDN5	RPS15A	9606.ENSP00000447942	9606.ENSP00000318646	0.056	0	0	0	0.514	0	0	0.176	0.589
PFDN5	RPL21	9606.ENSP00000447942	9606.ENSP00000346027	0.121	0	0	0	0.566	0	0	0	0.602
PFDN5	RPS3A	9606.ENSP00000447942	9606.ENSP00000346050	0	0	0	0	0.771	0	0	0.090	0.783
PFDN5	RPL12	9606.ENSP00000447942	9606.ENSP00000354739	0.106	0	0	0	0.500	0	0	0.146	0.585
PFDN5	RPL39	9606.ENSP00000447942	9606.ENSP00000355315	0	0	0	0	0.491	0	0	0.186	0.568
PFDN5	RPS16	9606.ENSP00000447942	9606.ENSP00000367806	0	0	0	0	0.525	0	0	0	0.525
PFDN5	RPS6	9606.ENSP00000447942	9606.ENSP00000369757	0	0	0	0	0.475	0	0	0.099	0.507
PFDN5	RPL34	9606.ENSP00000447942	9606.ENSP00000378163	0.075	0	0	0	0.463	0	0	0.200	0.568
PFDN5	RPS8	9606.ENSP00000447942	9606.ENSP00000379888	0	0	0	0	0.470	0.067	0	0.074	0.502
PFDN5	RPS18	9606.ENSP00000447942	9606.ENSP00000393241	0	0	0	0	0.567	0	0	0	0.567
PFDN5	RPS24	9606.ENSP00000447942	9606.ENSP00000414321	0	0	0	0	0.470	0	0	0.166	0.539
PFDN5	RPL30	9606.ENSP00000447942	9606.ENSP00000428085	0	0	0	0	0.648	0.071	0	0.047	0.661
PFDN5	RPS20	9606.ENSP00000447942	9606.ENSP00000429374	0	0	0	0	0.649	0	0	0	0.649
PFDN5	RPS25	9606.ENSP00000447942	9606.ENSP00000435096	0	0	0	0	0.466	0	0	0.115	0.507
PFDN5	RPS13	9606.ENSP00000447942	9606.ENSP00000435777	0	0	0	0	0.477	0	0	0.378	0.661
PFDN5	TUBA1A	9606.ENSP00000447942	9606.ENSP00000439020	0	0	0	0	0.056	0.345	0.500	0.102	0.685
PFDN5	RPS19	9606.ENSP00000447942	9606.ENSP00000470972	0.231	0	0	0	0.391	0	0	0.067	0.525
PFDN5	RPS28	9606.ENSP00000447942	9606.ENSP00000472469	0	0	0	0	0.473	0	0	0.149	0.533
PFDN5	RPL35A	9606.ENSP00000447942	9606.ENSP00000495672	0	0	0	0	0.507	0	0	0.147	0.562
PFDN5	RPL9	9606.ENSP00000447942	9606.ENSP00000494697	0.074	0	0	0	0.571	0	0	0.112	0.616
PFDN5	RPL11	9606.ENSP00000447942	9606.ENSP00000496250	0.096	0	0	0	0.736	0	0	0.047	0.753
